date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2021-05-02 17:00:00,1.20155,1.20251,1.20347,1.20241,1.20248,1.20324,1.20393,1.2032,155
2021-05-02 21:00:00,1.20313,1.20332,1.20333,1.20195,1.20356,1.20344,1.20367,1.20208,8746
2021-05-03 01:00:00,1.20332,1.20205,1.20349,1.20164,1.20344,1.20216,1.20361,1.20177,12421
2021-05-03 05:00:00,1.20205,1.20467,1.20491,1.20125,1.20216,1.20479,1.20502,1.20136,33029
2021-05-03 09:00:00,1.20467,1.20424,1.20571,1.20412,1.20479,1.20436,1.20583,1.20424,33965
2021-05-03 13:00:00,1.20424,1.20523,1.20756,1.20419,1.20436,1.20535,1.20768,1.20431,43641
2021-05-03 17:00:00,1.20523,1.20626,1.20667,1.20508,1.20535,1.20657,1.2068,1.2052,16290
2021-05-03 21:00:00,1.20626,1.20551,1.20631,1.20523,1.20657,1.20563,1.20673,1.20536,8458
2021-05-04 01:00:00,1.20551,1.204,1.20557,1.20364,1.20563,1.20411,1.20569,1.20376,12986
2021-05-04 05:00:00,1.204,1.20027,1.20402,1.20015,1.20411,1.2004,1.20414,1.20028,36222
2021-05-04 09:00:00,1.20027,1.20251,1.20299,1.19983,1.2004,1.20263,1.20311,1.19996,45833
2021-05-04 13:00:00,1.20251,1.20167,1.20352,1.20009,1.20263,1.2018,1.20361,1.20022,74136
2021-05-04 17:00:00,1.20167,1.20119,1.2023,1.20086,1.2018,1.20171,1.20242,1.20098,28084
2021-05-04 21:00:00,1.20119,1.20191,1.20202,1.20077,1.20171,1.20204,1.20214,1.20103,7077
2021-05-05 01:00:00,1.20191,1.20219,1.20261,1.20174,1.20204,1.2023,1.20272,1.20186,11172
2021-05-05 05:00:00,1.20219,1.19959,1.20219,1.19853,1.2023,1.19972,1.2023,1.19865,39952
2021-05-05 09:00:00,1.19959,1.19964,1.20192,1.19909,1.19972,1.19975,1.20204,1.19919,43252
2021-05-05 13:00:00,1.19964,1.19933,1.20113,1.19912,1.19975,1.19944,1.20125,1.19925,48745
2021-05-05 17:00:00,1.19933,1.20036,1.20055,1.19904,1.19944,1.2006,1.20069,1.19917,16037
2021-05-05 21:00:00,1.20036,1.19995,1.20092,1.19994,1.2006,1.20008,1.20104,1.20006,6652
2021-05-06 01:00:00,1.19995,1.20018,1.20111,1.19925,1.20008,1.20029,1.20123,1.19936,23214
2021-05-06 05:00:00,1.20018,1.20388,1.2044,1.20013,1.20029,1.20401,1.20453,1.20025,33571
2021-05-06 09:00:00,1.20388,1.20565,1.20599,1.20356,1.20401,1.20578,1.20612,1.20366,44336
2021-05-06 13:00:00,1.20565,1.20491,1.20711,1.20436,1.20578,1.20503,1.20722,1.20447,49198
2021-05-06 17:00:00,1.20491,1.20641,1.20647,1.20475,1.20503,1.20667,1.20675,1.20488,17259
2021-05-06 21:00:00,1.20641,1.20629,1.20691,1.20561,1.20667,1.20642,1.20704,1.20602,7623
2021-05-07 01:00:00,1.20629,1.20635,1.20687,1.2059,1.20642,1.20646,1.207,1.20602,17085
2021-05-07 05:00:00,1.20635,1.2087,1.20901,1.20521,1.20646,1.20881,1.20914,1.20534,40606
2021-05-07 09:00:00,1.2087,1.21283,1.21458,1.20575,1.20881,1.21296,1.2147,1.20587,78975
2021-05-07 13:00:00,1.21283,1.21506,1.21645,1.21015,1.21296,1.21517,1.21658,1.21027,92422
2021-05-07 17:00:00,1.21506,1.21623,1.21708,1.21491,1.21517,1.21658,1.2172,1.21503,30226
2021-05-09 17:00:00,1.21623,1.21673,1.21623,1.2159,1.21658,1.21691,1.21707,1.21688,7
2021-05-09 21:00:00,1.21623,1.2161,1.21763,1.21592,1.21705,1.21621,1.21776,1.21606,15682
2021-05-10 01:00:00,1.2161,1.21509,1.21626,1.21503,1.21621,1.21521,1.21638,1.21516,21887
2021-05-10 05:00:00,1.21509,1.21704,1.21748,1.21361,1.21521,1.21716,1.2176,1.21373,48358
2021-05-10 09:00:00,1.21704,1.21705,1.21738,1.2156,1.21716,1.21717,1.2175,1.21573,45408
2021-05-10 13:00:00,1.21705,1.21585,1.21776,1.21521,1.21717,1.21596,1.21788,1.21533,57389
2021-05-10 17:00:00,1.21585,1.21281,1.2159,1.21269,1.21596,1.2131,1.21601,1.21285,25915
2021-05-10 21:00:00,1.21281,1.21273,1.21423,1.21254,1.2131,1.21285,1.21435,1.21265,13191
2021-05-11 01:00:00,1.21273,1.2141,1.21489,1.21257,1.21285,1.21422,1.21501,1.21269,30389
2021-05-11 05:00:00,1.2141,1.21619,1.21637,1.21225,1.21422,1.2163,1.21649,1.21236,49631
2021-05-11 09:00:00,1.21619,1.21675,1.2171,1.21531,1.2163,1.21687,1.21721,1.21543,48967
2021-05-11 13:00:00,1.21675,1.21632,1.21811,1.21473,1.21687,1.21644,1.21823,1.21486,68492
2021-05-11 17:00:00,1.21632,1.21448,1.2164,1.21441,1.21644,1.21498,1.21652,1.21454,25504
2021-05-11 21:00:00,1.21448,1.21374,1.21499,1.21366,1.21498,1.21388,1.21521,1.21377,10177
2021-05-12 01:00:00,1.21374,1.21197,1.21375,1.21149,1.21388,1.2121,1.21388,1.2116,25283
2021-05-12 05:00:00,1.21197,1.21339,1.21432,1.21194,1.2121,1.21351,1.21445,1.21205,40856
2021-05-12 09:00:00,1.21339,1.21295,1.21462,1.20713,1.21351,1.21306,1.21474,1.20723,84252
2021-05-12 13:00:00,1.21295,1.20656,1.21516,1.2065,1.21306,1.20669,1.21529,1.20659,107950
2021-05-12 17:00:00,1.20656,1.20672,1.2082,1.2065,1.20669,1.20764,1.20831,1.20662,39565
2021-05-12 21:00:00,1.20672,1.20814,1.20839,1.20672,1.20764,1.20825,1.20851,1.20713,14482
2021-05-13 01:00:00,1.20814,1.20777,1.20883,1.20712,1.20825,1.20789,1.20893,1.20723,32664
2021-05-13 05:00:00,1.20777,1.20617,1.21055,1.20507,1.20789,1.20627,1.21067,1.20519,77721
2021-05-13 09:00:00,1.20617,1.2081,1.20936,1.20594,1.20627,1.20821,1.20946,1.20607,74914
2021-05-13 13:00:00,1.2081,1.2079,1.20995,1.20637,1.20821,1.20802,1.21006,1.20648,69261
2021-05-13 17:00:00,1.2079,1.20775,1.20865,1.20616,1.20802,1.20833,1.20877,1.20627,35694
2021-05-13 21:00:00,1.20775,1.20746,1.20826,1.20701,1.20833,1.20758,1.20869,1.20714,9259
2021-05-14 01:00:00,1.20746,1.20851,1.20875,1.20722,1.20758,1.20862,1.20886,1.20736,25530
2021-05-14 05:00:00,1.20851,1.21247,1.21288,1.20838,1.20862,1.21258,1.213,1.2085,47330
2021-05-14 09:00:00,1.21247,1.2129,1.2137,1.21024,1.21258,1.21302,1.21378,1.21036,56827
2021-05-14 13:00:00,1.2129,1.21362,1.21471,1.21235,1.21302,1.21376,1.21482,1.21248,54948
2021-05-14 17:00:00,1.21362,1.21442,1.21457,1.21333,1.21376,1.21469,1.21485,1.21345,18549
2021-05-16 17:00:00,1.21442,1.21364,1.21445,1.21406,1.21469,1.21449,1.21516,1.21462,63
2021-05-16 21:00:00,1.21429,1.21333,1.21506,1.21315,1.2149,1.21345,1.21518,1.21328,11521
2021-05-17 01:00:00,1.21333,1.21292,1.21381,1.21283,1.21345,1.21304,1.21392,1.21297,24866
2021-05-17 05:00:00,1.21292,1.21474,1.21493,1.21255,1.21304,1.21486,1.21504,1.21267,36503
2021-05-17 09:00:00,1.21474,1.21391,1.21682,1.2134,1.21486,1.21404,1.21695,1.21351,43131
2021-05-17 13:00:00,1.21391,1.21554,1.2157,1.21372,1.21404,1.21566,1.21582,1.21384,53445
2021-05-17 17:00:00,1.21554,1.21475,1.21608,1.21442,1.21566,1.21571,1.2162,1.21523,18954
2021-05-17 21:00:00,1.21475,1.21557,1.21583,1.2148,1.21571,1.2157,1.21595,1.21519,9429
2021-05-18 01:00:00,1.21557,1.21639,1.21687,1.21551,1.2157,1.21652,1.21699,1.21563,20104
2021-05-18 05:00:00,1.21639,1.22179,1.22191,1.21631,1.21652,1.22192,1.22203,1.21644,44653
2021-05-18 09:00:00,1.22179,1.22206,1.22335,1.22058,1.22192,1.22218,1.22346,1.22066,41375
2021-05-18 13:00:00,1.22206,1.22162,1.22231,1.21972,1.22218,1.22173,1.22242,1.21974,51033
2021-05-18 17:00:00,1.22162,1.22211,1.22297,1.22143,1.22173,1.22234,1.22309,1.22153,18126
2021-05-18 21:00:00,1.22211,1.22258,1.22323,1.22199,1.22234,1.2227,1.22334,1.22216,9417
2021-05-19 01:00:00,1.22258,1.22308,1.22347,1.22168,1.2227,1.22321,1.2236,1.22179,21140
2021-05-19 05:00:00,1.22308,1.22159,1.22448,1.22041,1.22321,1.22169,1.22461,1.22052,45069
2021-05-19 09:00:00,1.22159,1.22072,1.22199,1.21881,1.22169,1.22084,1.22212,1.21894,49593
2021-05-19 13:00:00,1.22072,1.22102,1.22381,1.22031,1.22084,1.22113,1.22392,1.22042,67100
2021-05-19 17:00:00,1.22102,1.21691,1.22143,1.21591,1.22113,1.21792,1.22154,1.21603,71690
2021-05-19 21:00:00,1.21691,1.21844,1.21844,1.2168,1.21792,1.21856,1.21856,1.21696,13070
2021-05-20 01:00:00,1.21844,1.21816,1.21847,1.21691,1.21856,1.21826,1.21859,1.21703,26798
2021-05-20 05:00:00,1.21816,1.21876,1.22041,1.21766,1.21826,1.21887,1.22053,1.21777,41150
2021-05-20 09:00:00,1.21876,1.21994,1.22075,1.21805,1.21887,1.22006,1.22086,1.21816,43609
2021-05-20 13:00:00,1.21994,1.22177,1.22258,1.21968,1.22006,1.22189,1.2227,1.2198,51253
2021-05-20 17:00:00,1.22177,1.22263,1.22287,1.22115,1.22189,1.22287,1.22297,1.22127,23974
2021-05-20 21:00:00,1.22263,1.22333,1.22373,1.22203,1.22287,1.22345,1.22383,1.22245,11672
2021-05-21 01:00:00,1.22333,1.22322,1.22388,1.2227,1.22345,1.22335,1.22399,1.22282,22625
2021-05-21 05:00:00,1.22322,1.22231,1.22393,1.22092,1.22335,1.22243,1.22404,1.22102,44538
2021-05-21 09:00:00,1.22231,1.22052,1.22373,1.21776,1.22243,1.22064,1.22383,1.21788,55791
2021-05-21 13:00:00,1.22052,1.21636,1.22096,1.21601,1.22064,1.21648,1.22108,1.21614,58654
2021-05-21 17:00:00,1.21636,1.21801,1.21873,1.21621,1.21648,1.21827,1.21886,1.21633,20332
2021-05-23 17:00:00,1.21801,1.21735,1.21743,1.21739,1.21827,1.21812,1.21838,1.21835,2
2021-05-23 21:00:00,1.21739,1.21798,1.21866,1.21712,1.21838,1.2181,1.21878,1.21727,12471
2021-05-24 01:00:00,1.21798,1.2179,1.21848,1.21744,1.2181,1.21802,1.21861,1.21758,24785
2021-05-24 05:00:00,1.2179,1.21962,1.22037,1.21741,1.21802,1.21974,1.22048,1.21754,42156
2021-05-24 09:00:00,1.21962,1.22097,1.22187,1.21924,1.21974,1.22109,1.22199,1.21935,40635
2021-05-24 13:00:00,1.22097,1.22145,1.22294,1.2203,1.22109,1.22158,1.22305,1.22041,40173
2021-05-24 17:00:00,1.22145,1.22131,1.22176,1.22051,1.22158,1.22172,1.22189,1.22063,14759
2021-05-24 21:00:00,1.22131,1.22211,1.22214,1.22101,1.22172,1.22223,1.22225,1.22121,9886
2021-05-25 01:00:00,1.22211,1.22287,1.22309,1.22205,1.22223,1.223,1.22323,1.22217,23317
2021-05-25 05:00:00,1.22287,1.22583,1.22616,1.22197,1.223,1.22595,1.22627,1.22208,50875
2021-05-25 09:00:00,1.22583,1.22528,1.22658,1.22456,1.22595,1.22541,1.22669,1.22468,40450
2021-05-25 13:00:00,1.22528,1.22392,1.22565,1.22257,1.22541,1.22403,1.22577,1.22268,51185
2021-05-25 17:00:00,1.22392,1.22478,1.22564,1.22373,1.22403,1.2254,1.22575,1.22385,21884
2021-05-25 21:00:00,1.22478,1.22445,1.22564,1.22439,1.2254,1.22458,1.22588,1.22452,10333
2021-05-26 01:00:00,1.22445,1.2259,1.22605,1.22413,1.22458,1.22602,1.22618,1.22425,24501
2021-05-26 05:00:00,1.2259,1.22402,1.22623,1.22319,1.22602,1.22415,1.22634,1.22333,34783
2021-05-26 09:00:00,1.22402,1.22192,1.22464,1.22165,1.22415,1.22204,1.22476,1.22176,39932
2021-05-26 13:00:00,1.22192,1.21993,1.22394,1.21951,1.22204,1.22005,1.22405,1.21963,49820
2021-05-26 17:00:00,1.21993,1.21915,1.22015,1.21813,1.22005,1.21928,1.22026,1.21825,23009
2021-05-26 21:00:00,1.21915,1.21877,1.21963,1.21792,1.21928,1.21889,1.21977,1.21804,11511
2021-05-27 01:00:00,1.21877,1.2193,1.21951,1.21746,1.21889,1.2194,1.21962,1.21758,23115
2021-05-27 05:00:00,1.2193,1.21818,1.22145,1.21794,1.2194,1.2183,1.22156,1.21805,42782
2021-05-27 09:00:00,1.21818,1.21855,1.22101,1.21814,1.2183,1.21869,1.22112,1.21827,46048
2021-05-27 13:00:00,1.21855,1.2187,1.2211,1.21791,1.21869,1.21883,1.22122,1.21802,49601
2021-05-27 17:00:00,1.2187,1.21931,1.22041,1.21865,1.21883,1.21996,1.22053,1.21877,18691
2021-05-27 21:00:00,1.21931,1.21835,1.21952,1.21819,1.21996,1.21847,1.22007,1.21832,9345
2021-05-28 01:00:00,1.21835,1.21871,1.21897,1.21809,1.21847,1.21883,1.21909,1.21821,17357
2021-05-28 05:00:00,1.21871,1.21968,1.21999,1.2171,1.21883,1.21981,1.22012,1.21721,36697
2021-05-28 09:00:00,1.21968,1.21344,1.21973,1.21322,1.21981,1.21357,1.21985,1.21334,47805
2021-05-28 13:00:00,1.21344,1.22,1.22036,1.2132,1.21357,1.22012,1.22048,1.21331,55827
2021-05-28 17:00:00,1.22,1.21909,1.22042,1.21883,1.22012,1.21935,1.22056,1.21901,16700
2021-05-30 17:00:00,1.21909,1.21951,1.21994,1.21891,1.21935,1.22012,1.22031,1.2197,48
2021-05-30 21:00:00,1.21988,1.21911,1.21997,1.21839,1.22031,1.21923,1.22028,1.21852,8636
2021-05-31 01:00:00,1.21911,1.21974,1.22037,1.21881,1.21923,1.21986,1.2205,1.21893,16832
2021-05-31 05:00:00,1.21974,1.21999,1.22031,1.21827,1.21986,1.22011,1.22043,1.21839,28418
2021-05-31 09:00:00,1.21999,1.2198,1.22014,1.21844,1.22011,1.21992,1.22025,1.21857,23311
2021-05-31 13:00:00,1.2198,1.22275,1.22307,1.21932,1.21992,1.2229,1.22319,1.21944,24493
2021-05-31 17:00:00,1.22275,1.22231,1.2229,1.22231,1.2229,1.22298,1.223,1.22259,5682
2021-05-31 21:00:00,1.22231,1.2229,1.22339,1.22231,1.22298,1.22302,1.22352,1.22244,8318
2021-06-01 01:00:00,1.2229,1.22218,1.22359,1.22217,1.22302,1.22231,1.22371,1.22229,18928
2021-06-01 05:00:00,1.22218,1.22293,1.22408,1.22127,1.22231,1.22307,1.2242,1.22139,36590
2021-06-01 09:00:00,1.22293,1.22242,1.2238,1.22163,1.22307,1.22252,1.22392,1.22175,34038
2021-06-01 13:00:00,1.22242,1.22323,1.22538,1.22152,1.22252,1.22334,1.22552,1.22164,45807
2021-06-01 17:00:00,1.22323,1.22122,1.22336,1.22101,1.22334,1.22141,1.22347,1.22124,16618
2021-06-01 21:00:00,1.22122,1.22197,1.22256,1.22105,1.22141,1.2221,1.22268,1.22128,8416
2021-06-02 01:00:00,1.22197,1.22164,1.22259,1.22163,1.2221,1.22178,1.22272,1.22173,15881
2021-06-02 05:00:00,1.22164,1.21806,1.22193,1.21788,1.22178,1.21821,1.22204,1.218,42586
2021-06-02 09:00:00,1.21806,1.21852,1.21912,1.21634,1.21821,1.21865,1.21924,1.21647,39995
2021-06-02 13:00:00,1.21852,1.22115,1.22179,1.21837,1.21865,1.22128,1.22191,1.2185,33406
2021-06-02 17:00:00,1.22115,1.22084,1.22148,1.22051,1.22128,1.22132,1.22161,1.22063,14242
2021-06-02 21:00:00,1.22084,1.22117,1.22136,1.22073,1.22132,1.22131,1.22157,1.22087,3914
2021-06-03 01:00:00,1.22117,1.22008,1.22127,1.22004,1.22131,1.2202,1.22141,1.22016,11758
2021-06-03 05:00:00,1.22008,1.21871,1.22034,1.21781,1.2202,1.21883,1.22046,1.21793,29031
2021-06-03 09:00:00,1.21871,1.21578,1.22078,1.21558,1.21883,1.21589,1.22092,1.2157,54492
2021-06-03 13:00:00,1.21578,1.21197,1.21616,1.21175,1.21589,1.2121,1.21628,1.21189,56746
2021-06-03 17:00:00,1.21197,1.21259,1.21332,1.21182,1.2121,1.21285,1.21346,1.21195,15699
2021-06-03 21:00:00,1.21259,1.21268,1.21314,1.21137,1.21285,1.21281,1.21328,1.2115,12191
2021-06-04 01:00:00,1.21268,1.21131,1.21297,1.21116,1.21281,1.21143,1.21311,1.21128,18383
2021-06-04 05:00:00,1.21131,1.21112,1.21173,1.21034,1.21143,1.21127,1.21186,1.21047,28771
2021-06-04 09:00:00,1.21112,1.21671,1.2174,1.21033,1.21127,1.21683,1.21754,1.21045,55057
2021-06-04 13:00:00,1.21671,1.21605,1.21852,1.21603,1.21683,1.21619,1.21864,1.21613,50074
2021-06-04 17:00:00,1.21605,1.21658,1.21696,1.21595,1.21619,1.21679,1.21709,1.21608,10597
2021-06-06 17:00:00,1.21658,1.21629,1.21645,1.21583,1.21679,1.21672,1.21695,1.21644,54
2021-06-06 21:00:00,1.21599,1.21667,1.21722,1.21599,1.2165,1.21679,1.21734,1.21633,7654
2021-06-07 01:00:00,1.21667,1.21673,1.21701,1.21594,1.21679,1.21686,1.21712,1.21606,16769
2021-06-07 05:00:00,1.21673,1.21613,1.21675,1.21443,1.21686,1.21626,1.21687,1.21455,27866
2021-06-07 09:00:00,1.21613,1.21628,1.21754,1.21499,1.21626,1.2164,1.21766,1.21511,26872
2021-06-07 13:00:00,1.21628,1.21941,1.22012,1.21607,1.2164,1.21955,1.22026,1.21619,33670
2021-06-07 17:00:00,1.21941,1.21887,1.21985,1.21883,1.21955,1.21901,1.21998,1.219,8843
2021-06-07 21:00:00,1.21887,1.2185,1.21936,1.21819,1.21901,1.21863,1.21955,1.21832,6415
2021-06-08 01:00:00,1.2185,1.21788,1.21903,1.21768,1.21863,1.218,1.21916,1.21781,19388
2021-06-08 05:00:00,1.21788,1.21754,1.21848,1.21636,1.218,1.2177,1.2186,1.21648,27907
2021-06-08 09:00:00,1.21754,1.21752,1.21878,1.21676,1.2177,1.21764,1.2189,1.21688,36850
2021-06-08 13:00:00,1.21752,1.21775,1.21925,1.21702,1.21764,1.21787,1.21935,1.21713,41777
2021-06-08 17:00:00,1.21775,1.21723,1.21813,1.21706,1.21787,1.21737,1.21825,1.21718,12506
2021-06-08 21:00:00,1.21723,1.21744,1.21774,1.21705,1.21737,1.21755,1.21787,1.21719,5819
2021-06-09 01:00:00,1.21744,1.21788,1.21849,1.21732,1.21755,1.218,1.21861,1.21744,11550
2021-06-09 05:00:00,1.21788,1.21877,1.21921,1.21749,1.218,1.2189,1.21933,1.21762,24238
2021-06-09 09:00:00,1.21877,1.2194,1.21971,1.21832,1.2189,1.21953,1.21983,1.21845,23126
2021-06-09 13:00:00,1.2194,1.21754,1.22174,1.21734,1.21953,1.21766,1.22187,1.21747,37289
2021-06-09 17:00:00,1.21754,1.21773,1.21832,1.21737,1.21766,1.2183,1.21845,1.21749,12631
2021-06-09 21:00:00,1.21773,1.21723,1.21803,1.21714,1.2183,1.21736,1.21834,1.21726,6254
2021-06-10 01:00:00,1.21723,1.21636,1.21751,1.21621,1.21736,1.21648,1.21764,1.21634,14307
2021-06-10 05:00:00,1.21636,1.2166,1.21732,1.21527,1.21648,1.21673,1.21745,1.21539,28022
2021-06-10 09:00:00,1.2166,1.21855,1.21941,1.21505,1.21673,1.21867,1.21955,1.21516,64990
2021-06-10 13:00:00,1.21855,1.21761,1.21929,1.21426,1.21867,1.21773,1.21941,1.21437,68286
2021-06-10 17:00:00,1.21761,1.21666,1.21781,1.21666,1.21773,1.21765,1.21794,1.21705,14410
2021-06-10 21:00:00,1.21666,1.21775,1.21781,1.21669,1.21765,1.21788,1.21794,1.21713,6855
2021-06-11 01:00:00,1.21775,1.21865,1.21909,1.21753,1.21788,1.21877,1.21921,1.21764,14435
2021-06-11 05:00:00,1.21865,1.2165,1.21924,1.21633,1.21877,1.21663,1.21936,1.21646,28757
2021-06-11 09:00:00,1.2165,1.21282,1.21666,1.21217,1.21663,1.21294,1.21678,1.21229,37353
2021-06-11 13:00:00,1.21282,1.20958,1.21296,1.20922,1.21294,1.20971,1.21308,1.20933,42610
2021-06-11 17:00:00,1.20958,1.21074,1.21102,1.2092,1.20971,1.21096,1.21115,1.20933,11660
2021-06-13 21:00:00,1.21074,1.20996,1.21114,1.20981,1.21096,1.21007,1.21145,1.20993,9101
2021-06-14 01:00:00,1.20996,1.21036,1.21043,1.20939,1.21007,1.2105,1.21056,1.20952,12133
2021-06-14 05:00:00,1.21036,1.21082,1.21201,1.20935,1.2105,1.21096,1.21214,1.20948,30828
2021-06-14 09:00:00,1.21082,1.2119,1.21241,1.21077,1.21096,1.21202,1.21253,1.21091,25996
2021-06-14 13:00:00,1.2119,1.21215,1.21299,1.21163,1.21202,1.21227,1.21311,1.21176,31305
2021-06-14 17:00:00,1.21215,1.21183,1.21225,1.2116,1.21227,1.21233,1.21239,1.21173,10595
2021-06-14 21:00:00,1.21183,1.21194,1.2123,1.21132,1.21233,1.21205,1.21243,1.21146,7928
2021-06-15 01:00:00,1.21194,1.21252,1.21254,1.21141,1.21205,1.21264,1.21266,1.21153,15169
2021-06-15 05:00:00,1.21252,1.21297,1.21467,1.21235,1.21264,1.21309,1.2148,1.21247,28755
2021-06-15 09:00:00,1.21297,1.21111,1.213,1.21006,1.21309,1.21122,1.21312,1.21018,35334
2021-06-15 13:00:00,1.21111,1.21234,1.21304,1.21084,1.21122,1.21246,1.21317,1.21095,36388
2021-06-15 17:00:00,1.21234,1.21253,1.21293,1.21212,1.21246,1.21269,1.21304,1.21225,12611
2021-06-15 21:00:00,1.21253,1.2122,1.21277,1.21219,1.21269,1.21233,1.21312,1.21231,5568
2021-06-16 01:00:00,1.2122,1.21279,1.21283,1.21161,1.21233,1.21292,1.21296,1.21174,13886
2021-06-16 05:00:00,1.21279,1.21281,1.21342,1.21176,1.21292,1.21293,1.21353,1.21188,30397
2021-06-16 09:00:00,1.21281,1.21179,1.21287,1.21136,1.21293,1.21191,1.213,1.21147,29927
2021-06-16 13:00:00,1.21179,1.2117,1.21264,1.21094,1.21191,1.21181,1.21276,1.21106,31303
2021-06-16 17:00:00,1.2117,1.19939,1.2117,1.19918,1.21181,1.19963,1.21182,1.19956,113915
2021-06-16 21:00:00,1.19939,1.19876,1.19978,1.19835,1.19963,1.19888,1.20009,1.19847,19785
2021-06-17 01:00:00,1.19876,1.20004,1.20044,1.19871,1.19888,1.20016,1.20054,1.19883,22567
2021-06-17 05:00:00,1.20004,1.19469,1.20058,1.19354,1.20016,1.19483,1.20069,1.19367,57509
2021-06-17 09:00:00,1.19469,1.19306,1.19563,1.19255,1.19483,1.19318,1.19575,1.19267,57834
2021-06-17 13:00:00,1.19306,1.18955,1.19504,1.1891,1.19318,1.18968,1.19517,1.18923,69486
2021-06-17 17:00:00,1.18955,1.19046,1.1922,1.18953,1.18968,1.19091,1.19232,1.18966,27279
2021-06-17 21:00:00,1.19046,1.19068,1.19147,1.1904,1.19091,1.19081,1.19161,1.19053,11044
2021-06-18 01:00:00,1.19068,1.19128,1.19243,1.19053,1.19081,1.19141,1.19257,1.19066,18946
2021-06-18 05:00:00,1.19128,1.19122,1.19237,1.18846,1.19141,1.19135,1.19251,1.1886,52140
2021-06-18 09:00:00,1.19122,1.18869,1.19219,1.18666,1.19135,1.18883,1.1923,1.1868,58585
2021-06-18 13:00:00,1.18869,1.18739,1.18871,1.18465,1.18883,1.18752,1.18883,1.18479,87857
2021-06-18 17:00:00,1.18739,1.18618,1.18812,1.18561,1.18752,1.18654,1.18825,1.18577,24810
2021-06-20 17:00:00,1.18618,1.18626,1.18569,1.18502,1.18654,1.18689,1.18609,1.18579,73
2021-06-20 21:00:00,1.18553,1.18718,1.18759,1.18542,1.18596,1.18732,1.18773,1.18591,14566
2021-06-21 01:00:00,1.18718,1.18653,1.18734,1.1847,1.18732,1.18666,1.18746,1.18482,40046
2021-06-21 05:00:00,1.18653,1.18925,1.18933,1.18506,1.18666,1.18938,1.18945,1.18518,56035
2021-06-21 09:00:00,1.18925,1.18919,1.1899,1.18842,1.18938,1.18931,1.19003,1.18854,45717
2021-06-21 13:00:00,1.18919,1.19185,1.19208,1.18889,1.18931,1.19197,1.1922,1.189,57856
2021-06-21 17:00:00,1.19185,1.19158,1.19205,1.19072,1.19197,1.19212,1.19217,1.19084,22111
2021-06-21 21:00:00,1.19158,1.19076,1.19196,1.19043,1.19212,1.19087,1.19214,1.19056,9611
2021-06-22 01:00:00,1.19076,1.19021,1.19145,1.19001,1.19087,1.19034,1.19158,1.19013,21133
2021-06-22 05:00:00,1.19021,1.18958,1.19108,1.18911,1.19034,1.18971,1.1912,1.18923,41387
2021-06-22 09:00:00,1.18958,1.18924,1.1902,1.18804,1.18971,1.18936,1.19032,1.18817,37058
2021-06-22 13:00:00,1.18924,1.19339,1.1942,1.18894,1.18936,1.19351,1.19434,1.18907,56948
2021-06-22 17:00:00,1.19339,1.19362,1.19521,1.19311,1.19351,1.19435,1.19533,1.19323,26828
2021-06-22 21:00:00,1.19362,1.19313,1.19431,1.19291,1.19435,1.19325,1.19446,1.19304,11389
2021-06-23 01:00:00,1.19313,1.19186,1.1934,1.19186,1.19325,1.19199,1.19351,1.19197,18520
2021-06-23 05:00:00,1.19186,1.19322,1.1945,1.19108,1.19199,1.19334,1.19462,1.19119,42404
2021-06-23 09:00:00,1.19322,1.19532,1.19546,1.19319,1.19334,1.19544,1.19558,1.19331,41027
2021-06-23 13:00:00,1.19532,1.1935,1.19695,1.19336,1.19544,1.19362,1.19709,1.19349,50863
2021-06-23 17:00:00,1.1935,1.19251,1.19377,1.19189,1.19362,1.19268,1.1939,1.192,19844
2021-06-23 21:00:00,1.19251,1.19303,1.19329,1.19241,1.19268,1.19316,1.1934,1.1927,9484
2021-06-24 01:00:00,1.19303,1.19233,1.19319,1.19188,1.19316,1.19246,1.19332,1.192,18487
2021-06-24 05:00:00,1.19233,1.19246,1.19424,1.19171,1.19246,1.19258,1.19436,1.19182,35868
2021-06-24 09:00:00,1.19246,1.19537,1.19557,1.19244,1.19258,1.19548,1.1957,1.19257,43013
2021-06-24 13:00:00,1.19537,1.19261,1.19554,1.19192,1.19548,1.19274,1.19567,1.19204,43372
2021-06-24 17:00:00,1.19261,1.19307,1.19348,1.19257,1.19274,1.19325,1.1936,1.1927,20069
2021-06-24 21:00:00,1.19307,1.19303,1.19321,1.19262,1.19325,1.19315,1.19337,1.19275,7325
2021-06-25 01:00:00,1.19303,1.19363,1.19444,1.19303,1.19315,1.19376,1.19458,1.19315,15103
2021-06-25 05:00:00,1.19363,1.19425,1.19501,1.19343,1.19376,1.19437,1.19513,1.19356,31773
2021-06-25 09:00:00,1.19425,1.19572,1.1965,1.19371,1.19437,1.19584,1.19663,1.19383,38452
2021-06-25 13:00:00,1.19572,1.19367,1.19747,1.19318,1.19584,1.19378,1.19759,1.1933,49747
2021-06-25 17:00:00,1.19367,1.19345,1.19419,1.19257,1.19378,1.19368,1.19432,1.19267,15407
2021-06-27 17:00:00,1.19345,1.19346,1.19361,1.19284,1.19368,1.19393,1.1942,1.1936,57
2021-06-27 21:00:00,1.19318,1.19361,1.19415,1.19312,1.19391,1.19373,1.19426,1.19333,7989
